city,city_ascii,state_id,state_name,id
Bogue,Bogue,NC,North Carolina,1840015497
Woodland,Woodland,NC,North Carolina,1840016044
Atlanta,Atlanta,MI,Michigan,1840004026
Forestville,Forestville,NY,New York,1840004565
Okay,Okay,OK,Oklahoma,1840022703
Big Wells,Big Wells,TX,Texas,1840019701
Chippewa Park,Chippewa Park,OH,Ohio,1840034399
Chevy Chase Section Five,Chevy Chase Section Five,MD,Maryland,1840031471
Whitakers,Whitakers,NC,North Carolina,1840016166
Murray,Murray,IA,Iowa,1840008270
Chesapeake,Chesapeake,OH,Ohio,1840010756
Loyalton,Loyalton,CA,California,1840020210
Shelby,Shelby,NE,Nebraska,1840011655
Porum,Porum,OK,Oklahoma,1840021720
Seymour,Seymour,IA,Iowa,1840009395
Tangier,Tangier,VA,Virginia,1840006331
Corfu,Corfu,NY,New York,1840004369
Unionville,Unionville,PA,Pennsylvania,1840147059
Cloudcroft,Cloudcroft,NM,New Mexico,1840023001
Trimont,Trimont,MN,Minnesota,1840010045
Walnut Grove,Walnut Grove,AL,Alabama,1840016722
Gambell,Gambell,AK,Alaska,1840023507
Maplesville,Maplesville,AL,Alabama,1840016919
Scalp Level,Scalp Level,PA,Pennsylvania,1840001124
Motley,Motley,VA,Virginia,1840026887
Wiscon,Wiscon,FL,Florida,1840025148
Reile's Acres,Reile's Acres,ND,North Dakota,1840033125
Stratford,Stratford,IA,Iowa,1840009122
Alburnett,Alburnett,IA,Iowa,1840006987
New Milford,New Milford,IL,Illinois,1840011124
Harleyville,Harleyville,SC,South Carolina,1840016885
Parks,Parks,LA,Louisiana,1840018236
Upton,Upton,KY,Kentucky,1840015235
Brooklyn,Brooklyn,IL,Illinois,1840010780
Wood Heights,Wood Heights,MO,Missouri,1840010644
Holiday Beach,Holiday Beach,TX,Texas,1840026053
Collbran,Collbran,CO,Colorado,1840022466
East Fork,East Fork,AZ,Arizona,1840018961
Greenbush,Greenbush,MN,Minnesota,1840007681
Ash Fork,Ash Fork,AZ,Arizona,1840017844
Buffalo,Buffalo,IN,Indiana,1840005346
North Creek,North Creek,NY,New York,1840026145
Charleston,Charleston,TN,Tennessee,1840014602
North Freedom,North Freedom,WI,Wisconsin,1840002724
Saluda,Saluda,NC,North Carolina,1840015459
Vaughn,Vaughn,WA,Washington,1840023841
Hampton,Hampton,MN,Minnesota,1840006769
East Williston,East Williston,FL,Florida,1840073827
Deemston,Deemston,PA,Pennsylvania,1840003649
Condon,Condon,OR,Oregon,1840018547
Quilcene,Quilcene,WA,Washington,1840018389
Medora,Medora,IN,Indiana,1840009711
Hospers,Hospers,IA,Iowa,1840006872
Courtland,Courtland,MN,Minnesota,1840006793
Bloomington,Bloomington,WI,Wisconsin,1840002970
Science Hill,Science Hill,KY,Kentucky,1840015256
Inyokern,Inyokern,CA,California,1840017820
Bancroft,Bancroft,IA,Iowa,1840006848
Perry,Perry,MO,Missouri,1840009563
Mellen,Mellen,WI,Wisconsin,1840003918
Frankfort,Frankfort,KS,Kansas,1840008424
Pueblito del Carmen,Pueblito del Carmen,PR,Puerto Rico,1630027037
Unalakleet,Unalakleet,AK,Alaska,1840023501
Canton,Canton,KS,Kansas,1840007487
Queenstown,Queenstown,MD,Maryland,1840005902
Wartrace,Wartrace,TN,Tennessee,1840016309
San Ygnacio,San Ygnacio,TX,Texas,1840019722
Foot of Ten,Foot of Ten,PA,Pennsylvania,1840026414
River Road,River Road,WA,Washington,1840037861
Pecan Hill,Pecan Hill,TX,Texas,1840020760
Melbourne Village,Melbourne Village,FL,Florida,1840017234
West Wood,West Wood,UT,Utah,1840041676
Jackson Heights,Jackson Heights,NC,North Carolina,1840042919
Loretto,Loretto,KY,Kentucky,1840015236
Battle Creek,Battle Creek,IA,Iowa,1840006955
Holden,Holden,WV,West Virginia,1840006333
Warsaw,Warsaw,OH,Ohio,1840012200
York Haven,York Haven,PA,Pennsylvania,1840001474
Ridgeway,Ridgeway,VA,Virginia,1840006560
Kenefick,Kenefick,TX,Texas,1840022185
Linn,Linn,TX,Texas,1840019731
Wittmann,Wittmann,AZ,Arizona,1840022928
Ashkum,Ashkum,IL,Illinois,1840011854
Lorain,Lorain,PA,Pennsylvania,1840001118
Mullan,Mullan,ID,Idaho,1840019798
Corydon,Corydon,KY,Kentucky,1840014335
Lone Oak,Lone Oak,TX,Texas,1840020651
Pisgah,Pisgah,AL,Alabama,1840016529
Oakville,Oakville,WA,Washington,1840019848
Cascade,Cascade,WI,Wisconsin,1840002623
Fort Jones,Fort Jones,CA,California,1840020104
West Lebanon,West Lebanon,IN,Indiana,1840010443
Natural Steps,Natural Steps,AR,Arkansas,1840022809
Portal,Portal,GA,Georgia,1840016978
McCoole,McCoole,MD,Maryland,1840024427
Bevier,Bevier,MO,Missouri,1840007272
Chesapeake City,Chesapeake City,MD,Maryland,1840005638
Brownsdale,Brownsdale,MN,Minnesota,1840004169
Springer,Springer,OK,Oklahoma,1840022845
Cedar Crest,Cedar Crest,NM,New Mexico,1840017876
Town of Pines,Town of Pines,IN,Indiana,1840030032
Mill Creek,Mill Creek,WV,West Virginia,1840005994
Pleasant View,Pleasant View,PA,Pennsylvania,1840035156
Mokelumne Hill,Mokelumne Hill,CA,California,1840018863
Cohassett Beach,Cohassett Beach,WA,Washington,1840017355
Sewickley Hills,Sewickley Hills,PA,Pennsylvania,1840001261
Oriskany Falls,Oriskany Falls,NY,New York,1840004210
Deerfield,Deerfield,KS,Kansas,1840007522
Potomac,Potomac,IL,Illinois,1840012181
Bairdford,Bairdford,PA,Pennsylvania,1840026469
Opal,Opal,VA,Virginia,1840024595
Algoma,Algoma,MS,Mississippi,1840015577
Lakeside,Lakeside,IA,Iowa,1840008024
Mount Aetna,Mount Aetna,MD,Maryland,1840005600
Falls City,Falls City,TX,Texas,1840020991
Wallace,Wallace,SC,South Carolina,1840026967
Cedarville,Cedarville,IL,Illinois,1840010105
Crossville,Crossville,IL,Illinois,1840012922
Fort Gay,Fort Gay,WV,West Virginia,1840006261
Hollister,Hollister,NC,North Carolina,1840025769
Bardwell,Bardwell,TX,Texas,1840019470
Shannon,Shannon,IL,Illinois,1840011241
Wheaton,Wheaton,MO,Missouri,1840010897
Our Town,Our Town,AL,Alabama,1840023017
Pleasant Hill,Pleasant Hill,LA,Louisiana,1840018161
Copake Lake,Copake Lake,NY,New York,1840004625
Gordonville,Gordonville,PA,Pennsylvania,1840034993
Coleman,Coleman,WI,Wisconsin,1840003928
Montfort,Montfort,WI,Wisconsin,1840002977
Calumet,Calumet,MI,Michigan,1840010907
Clarks Grove,Clarks Grove,MN,Minnesota,1840006822
Bokchito,Bokchito,OK,Oklahoma,1840021926
Olin,Olin,IA,Iowa,1840009151
Wellsburg,Wellsburg,IA,Iowa,1840010103
York,York,AZ,Arizona,1840022951
Scooba,Scooba,MS,Mississippi,1840018083
Harrodsburg,Harrodsburg,IN,Indiana,1840024487
Thaxton,Thaxton,MS,Mississippi,1840016679
Buffalo Lake,Buffalo Lake,MN,Minnesota,1840006771
Silverton,Silverton,TX,Texas,1840021882
Madison,Madison,AR,Arkansas,1840015492
Newland,Newland,NC,North Carolina,1840016115
Sand Ridge,Sand Ridge,NY,New York,1840034061
Tenkiller,Tenkiller,OK,Oklahoma,1840034655
Taconic Shores,Taconic Shores,NY,New York,1840034068
North Gate,North Gate,CA,California,1840075981
Gasquet,Gasquet,CA,California,1840025509
War,War,WV,West Virginia,1840006421
Amity,Amity,AR,Arkansas,1840013637
Blackwells Mills,Blackwells Mills,NJ,New Jersey,1840033455
Mounds,Mounds,IL,Illinois,1840008775
Wild Rose,Wild Rose,WI,Wisconsin,1840002236
Sedalia,Sedalia,NC,North Carolina,1840017735
Nemacolin,Nemacolin,PA,Pennsylvania,1840005559
East Butler,East Butler,PA,Pennsylvania,1840000862
North Pearsall,North Pearsall,TX,Texas,1840019686
Tallaboa,Tallaboa,PR,Puerto Rico,1630035586
Westover Hills,Westover Hills,TX,Texas,1840023030
Chesterfield,Chesterfield,TN,Tennessee,1840025795
Passamaquoddy Pleasant Point,Passamaquoddy Pleasant Point,ME,Maine,1840052955
Tres Pinos,Tres Pinos,CA,California,1840024855
Trenton,Trenton,TX,Texas,1840021973
Detroit,Detroit,TX,Texas,1840021951
Spring Valley,Spring Valley,KY,Kentucky,1840030808
Elwood,Elwood,NE,Nebraska,1840012042
Bloomdale,Bloomdale,OH,Ohio,1840011547
Bradford,Bradford,IL,Illinois,1840011729
Santa Ana Pueblo,Santa Ana Pueblo,NM,New Mexico,1840019068
Woodlawn,Woodlawn,IL,Illinois,1840012914
Porter,Porter,OK,Oklahoma,1840021697
Scranton,Scranton,KS,Kansas,1840009780
Calpella,Calpella,CA,California,1840025582
Boswell,Boswell,OK,Oklahoma,1840021931
Stockton,Stockton,UT,Utah,1840022394
Onaga,Onaga,KS,Kansas,1840009587
Aroma Park,Aroma Park,IL,Illinois,1840011690
Ruthven,Ruthven,IA,Iowa,1840009057
Hoffman,Hoffman,MN,Minnesota,1840006678
Wayne Lakes,Wayne Lakes,OH,Ohio,1840034185
Junction City,Junction City,CA,California,1840024175
Saxton,Saxton,PA,Pennsylvania,1840001406
Wilton,Wilton,AL,Alabama,1840016851
Millerstown,Millerstown,PA,Pennsylvania,1840001304
Ririe,Ririe,ID,Idaho,1840020021
Kress,Kress,TX,Texas,1840020519
Miller,Miller,MO,Missouri,1840008781
Maple Rapids,Maple Rapids,MI,Michigan,1840011025
McDade,McDade,TX,Texas,1840026027
Waubeka,Waubeka,WI,Wisconsin,1840024030
San Jose,San Jose,NM,New Mexico,1840138591
Gillett,Gillett,AR,Arkansas,1840013606
McClure,McClure,OH,Ohio,1840011609
Reeseville,Reeseville,WI,Wisconsin,1840002745
Tyrone,Tyrone,NM,New Mexico,1840025078
Powers,Powers,OR,Oregon,1840020058
Ochlocknee,Ochlocknee,GA,Georgia,1840017142
Rocky Fork Point,Rocky Fork Point,OH,Ohio,1840034400
Minneola,Minneola,KS,Kansas,1840008753
Twinsburg Heights,Twinsburg Heights,OH,Ohio,1840034398
Colfax,Colfax,IN,Indiana,1840009431
Boyden,Boyden,IA,Iowa,1840006870
Hollis Crossroads,Hollis Crossroads,AL,Alabama,1840022933
Kingston,Kingston,GA,Georgia,1840014702
Cascade,Cascade,MT,Montana,1840022302
Van Bibber Lake,Van Bibber Lake,IN,Indiana,1840026609
La Moille,La Moille,IL,Illinois,1840011568
Hollow Rock,Hollow Rock,TN,Tennessee,1840016179
Oxford,Oxford,AR,Arkansas,1840014475
West Pittsburg,West Pittsburg,PA,Pennsylvania,1840026380
Timber Hills,Timber Hills,PA,Pennsylvania,1840035416
Hindman,Hindman,KY,Kentucky,1840014373
Mound City,Mound City,KS,Kansas,1840008665
West Mansfield,West Mansfield,OH,Ohio,1840012159
Dongola,Dongola,IL,Illinois,1840013008
Millville,Millville,CA,California,1840018729
Paragon,Paragon,IN,Indiana,1840009670
Reidville,Reidville,SC,South Carolina,1840017882
Ohio City,Ohio City,OH,Ohio,1840011904
Nuangola,Nuangola,PA,Pennsylvania,1840000764
Point Comfort,Point Comfort,TX,Texas,1840020995
Fleming-Neon,Fleming-Neon,KY,Kentucky,1840013258
Kingstown,Kingstown,NC,North Carolina,1840016329
Beasley,Beasley,TX,Texas,1840019647
Sardis,Sardis,OH,Ohio,1840026608
Keiser,Keiser,AR,Arkansas,1840014502
Elnora,Elnora,IN,Indiana,1840010734
Kiowa,Kiowa,OK,Oklahoma,1840021815
Rockland,Rockland,WI,Wisconsin,1840002580
Morgantown,Morgantown,PA,Pennsylvania,1840026451
West Alto Bonito,West Alto Bonito,TX,Texas,1840037119
Ingold,Ingold,NC,North Carolina,1840013480
Hendricks,Hendricks,MN,Minnesota,1840006785
Salisbury,Salisbury,PA,Pennsylvania,1840003745
Leawood,Leawood,MO,Missouri,1840013044
Andrews,Andrews,FL,Florida,1840028972
Noorvik,Noorvik,AK,Alaska,1840023495
Tuntutuliak,Tuntutuliak,AK,Alaska,1840023349
Hebron,Hebron,ND,North Dakota,1840000198
Alapaha,Alapaha,GA,Georgia,1840015870
Pennville,Pennville,IN,Indiana,1840010421
Kirkwood,Kirkwood,IL,Illinois,1840011798
Pe Ell,Pe Ell,WA,Washington,1840022321
Weiner,Weiner,AR,Arkansas,1840015408
Pikeville,Pikeville,NC,North Carolina,1840016324
Pine Valley,Pine Valley,NY,New York,1840026215
Nocona Hills,Nocona Hills,TX,Texas,1840025868
Penns Creek,Penns Creek,PA,Pennsylvania,1840005362
Ricardo,Ricardo,TX,Texas,1840026057
Clayton,Clayton,IL,Illinois,1840010506
New Bloomfield,New Bloomfield,MO,Missouri,1840008561
Toksook Bay,Toksook Bay,AK,Alaska,1840023342
Upper Marlboro,Upper Marlboro,MD,Maryland,1840003828
Kimball,Kimball,SD,South Dakota,1840002616
Bardwell,Bardwell,KY,Kentucky,1840013287
McAdenville,McAdenville,NC,North Carolina,1840016394
Chillicothe,Chillicothe,TX,Texas,1840019257
Carrizo Hill,Carrizo Hill,TX,Texas,1840037036
Lytle Creek,Lytle Creek,CA,California,1840024932
New Underwood,New Underwood,SD,South Dakota,1840000318
Haviland,Haviland,KS,Kansas,1840001691
Sunset Valley,Sunset Valley,TX,Texas,1840022179
Brownsboro Farm,Brownsboro Farm,KY,Kentucky,1840030395
Kasota,Kasota,MN,Minnesota,1840007884
McNary,McNary,AZ,Arizona,1840018996
Blue Ridge Summit,Blue Ridge Summit,PA,Pennsylvania,1840026532
Ellendale,Ellendale,MN,Minnesota,1840007911
Six Mile,Six Mile,SC,South Carolina,1840017888
Rowes Run,Rowes Run,PA,Pennsylvania,1840024356
Sunset Village,Sunset Village,GA,Georgia,1840013796
Adams,Adams,TN,Tennessee,1840013294
Farmersville,Farmersville,IL,Illinois,1840012639
Strawn,Strawn,TX,Texas,1840022039
South Hills,South Hills,MT,Montana,1840039735
Marble,Marble,MN,Minnesota,1840007715
Morley,Morley,MO,Missouri,1840008783
Kuttawa,Kuttawa,KY,Kentucky,1840014393
Petrolia,Petrolia,TX,Texas,1840020548
Watkins,Watkins,CO,Colorado,1840028451
Cecilton,Cecilton,MD,Maryland,1840005636
St. Florian,St. Florian,AL,Alabama,1840017892
Lakehead,Lakehead,CA,California,1840028161
Vader,Vader,WA,Washington,1840021163
Waterloo,Waterloo,CA,California,1840026771
Hillman,Hillman,MI,Michigan,1840010927
Walnut Creek,Walnut Creek,AZ,Arizona,1840075545
Armour,Armour,SD,South Dakota,1840002861
McRae,McRae,AR,Arkansas,1840015428
Oak Grove,Oak Grove,TX,Texas,1840023035
Rocky Hill,Rocky Hill,NJ,New Jersey,1840001055
Hull,Hull,TX,Texas,1840026019
Colton,Colton,SD,South Dakota,1840000339
Freeport,Freeport,MN,Minnesota,1840007779
Bluford,Bluford,IL,Illinois,1840012910
Osmond,Osmond,WY,Wyoming,1840024048
Palmer,Palmer,TN,Tennessee,1840016345
McBain,McBain,MI,Michigan,1840002515
South Royalton,South Royalton,VT,Vermont,1840025413
Saybrook,Saybrook,IL,Illinois,1840011981
Bristow Cove,Bristow Cove,AL,Alabama,1840037800
Caroleen,Caroleen,NC,North Carolina,1840025816
Happy,Happy,TX,Texas,1840021881
Adrian,Adrian,GA,Georgia,1840013805
Chattaroy,Chattaroy,WV,West Virginia,1840006355
Efland,Efland,NC,North Carolina,1840025778
Coggon,Coggon,IA,Iowa,1840006984
Silver Cliff,Silver Cliff,CO,Colorado,1840022524
Liberty,Liberty,MS,Mississippi,1840017113
Peñasco,Penasco,NM,New Mexico,1840019009
Sligo,Sligo,PA,Pennsylvania,1840003463
Beverly,Beverly,WV,West Virginia,1840005992
Rushville,Rushville,NY,New York,1840004504
Sebeka,Sebeka,MN,Minnesota,1840008843
La Tina Ranch,La Tina Ranch,TX,Texas,1840036260
Cloverdale,Cloverdale,MS,Mississippi,1840025950
White Hall,White Hall,WV,West Virginia,1840005738
Canyon City,Canyon City,OR,Oregon,1840022349
Forest View,Forest View,IL,Illinois,1840011277
Eckhart Mines,Eckhart Mines,MD,Maryland,1840026619
Potosi,Potosi,WI,Wisconsin,1840002982
Turbotville,Turbotville,PA,Pennsylvania,1840000852
Albert City,Albert City,IA,Iowa,1840006898
Chemung,Chemung,IL,Illinois,1840025503
Eleva,Eleva,WI,Wisconsin,1840002389
Sullivan,Sullivan,WI,Wisconsin,1840002998
Taholah,Taholah,WA,Washington,1840018447
Bodega Bay,Bodega Bay,CA,California,1840017571
Ocean Isle Beach,Ocean Isle Beach,NC,North Carolina,1840016689
Auburndale,Auburndale,WI,Wisconsin,1840002331
Cliffside,Cliffside,NC,North Carolina,1840025817
Pleasant Hill,Pleasant Hill,TX,Texas,1840025987
Mathiston,Mathiston,MS,Mississippi,1840016817
Thompsontown,Thompsontown,PA,Pennsylvania,1840003622
South New Castle,South New Castle,PA,Pennsylvania,1840000940
Russia,Russia,OH,Ohio,1840012196
Loretto,Loretto,MN,Minnesota,1840008922
Holden Beach,Holden Beach,NC,North Carolina,1840016682
Potters Hill,Potters Hill,NC,North Carolina,1840025833
Joppa,Joppa,AL,Alabama,1840025862
Racine,Racine,OH,Ohio,1840012747
Friendship,Friendship,TN,Tennessee,1840013393
Center City,Center City,MN,Minnesota,1840000268
Sycamore,Sycamore,GA,Georgia,1840015854
Kooskia,Kooskia,ID,Idaho,1840019895
Bolt,Bolt,WV,West Virginia,1840025707
Deer Creek,Deer Creek,IL,Illinois,1840011988
Kernville,Kernville,CA,California,1840017822
Crofton,Crofton,NE,Nebraska,1840002459
Silverton,Silverton,CO,Colorado,1840022540
St. Leon,St. Leon,IN,Indiana,1840010677
Oldenburg,Oldenburg,IN,Indiana,1840009598
Two Rivers,Two Rivers,AK,Alaska,1840023525
James Town,James Town,WY,Wyoming,1840017466
Puryear,Puryear,TN,Tennessee,1840014439
Addison,Addison,WV,West Virginia,1840073748
Vayas,Vayas,PR,Puerto Rico,1630026088
Lake Winola,Lake Winola,PA,Pennsylvania,1840026294
Greenwood,Greenwood,FL,Florida,1840017152
Matherville,Matherville,IL,Illinois,1840011678
Viola,Viola,WI,Wisconsin,1840002815
Mountain Lakes,Mountain Lakes,NH,New Hampshire,1840026129
Oneida,Oneida,IL,Illinois,1840009351
Austinburg,Austinburg,OH,Ohio,1840026244
Alda,Alda,NE,Nebraska,1840010331
Bay View,Bay View,WA,Washington,1840037745
Rolling Fields,Rolling Fields,KY,Kentucky,1840014303
Loghill Village,Loghill Village,CO,Colorado,1840028564
Strykersville,Strykersville,NY,New York,1840025472
Timber Lakes,Timber Lakes,UT,Utah,1840037250
Manzanita,Manzanita,OR,Oregon,1840019928
Cleveland,Cleveland,MO,Missouri,1840007460
Ashley,Ashley,ND,North Dakota,1840001986
Thunderbird Bay,Thunderbird Bay,TX,Texas,1840042639
Elmwood,Elmwood,NE,Nebraska,1840011812
Mechanicsburg,Mechanicsburg,IL,Illinois,1840012450
Strathmoor Village,Strathmoor Village,KY,Kentucky,1840030590
La Prairie,La Prairie,MN,Minnesota,1840007718
New Cuyama,New Cuyama,CA,California,1840024984
Arroyo Colorado Estates,Arroyo Colorado Estates,TX,Texas,1840037103
Flovilla,Flovilla,GA,Georgia,1840013767
Meridian Station,Meridian Station,MS,Mississippi,1840073864
Agency,Agency,MO,Missouri,1840010601
Cisne,Cisne,IL,Illinois,1840010785
Parkway Village,Parkway Village,KY,Kentucky,1840014299
Motley,Motley,MN,Minnesota,1840007758
Welling,Welling,OK,Oklahoma,1840019080
Amherst,Amherst,TX,Texas,1840019274
Story,Story,WY,Wyoming,1840018597
Deer Lake,Deer Lake,PA,Pennsylvania,1840002757
St. Edward,St. Edward,NE,Nebraska,1840009203
Genoa,Genoa,NV,Nevada,1840024555
Heidelberg,Heidelberg,MS,Mississippi,1840015833
Palmyra,Palmyra,IL,Illinois,1840012658
Millington,Millington,IL,Illinois,1840011506
Pippa Passes,Pippa Passes,KY,Kentucky,1840014372
Dalzell,Dalzell,IL,Illinois,1840011571
Blairstown,Blairstown,IA,Iowa,1840006983
Maury City,Maury City,TN,Tennessee,1840016235
Taylor Springs,Taylor Springs,IL,Illinois,1840012645
Bluffs,Bluffs,IL,Illinois,1840012564
Wabasso,Wabasso,MN,Minnesota,1840010016
Santa Clara,Santa Clara,PR,Puerto Rico,1630023675
Clio,Clio,SC,South Carolina,1840016587
San Luis,San Luis,CO,Colorado,1840022549
Stanwood,Stanwood,IA,Iowa,1840009199
Ona,Ona,FL,Florida,1840025170
Sharptown,Sharptown,MD,Maryland,1840006223
Remington,Remington,VA,Virginia,1840006056
Clyde,Clyde,KS,Kansas,1840007325
Virgin,Virgin,UT,Utah,1840022561
St. Meinrad,St. Meinrad,IN,Indiana,1840026783
Carlisle,Carlisle,IN,Indiana,1840009629
Wampum,Wampum,PA,Pennsylvania,1840000942
San Simeon,San Simeon,CA,California,1840024941
Friendship,Friendship,WI,Wisconsin,1840002233
Milan,Milan,GA,Georgia,1840014922
Elberfeld,Elberfeld,IN,Indiana,1840010820
McDowell,McDowell,KY,Kentucky,1840030513
Van Horne,Van Horne,IA,Iowa,1840010124
Hershey,Hershey,NE,Nebraska,1840011649
Valley Acres,Valley Acres,CA,California,1840019143
Round Hill,Round Hill,VA,Virginia,1840005876
Fulton,Fulton,CA,California,1840024615
Thayer,Thayer,IL,Illinois,1840012458
Beemer,Beemer,NE,Nebraska,1840011361
Joliet,Joliet,MT,Montana,1840021216
Shueyville,Shueyville,IA,Iowa,1840009228
Niantic,Niantic,IL,Illinois,1840012430
Greendale,Greendale,MO,Missouri,1840008590
Milner,Milner,GA,Georgia,1840014855
Lecompton,Lecompton,KS,Kansas,1840008559
Round Rock,Round Rock,AZ,Arizona,1840019001
Justice,Justice,WV,West Virginia,1840025712
Eldorado Springs,Eldorado Springs,CO,Colorado,1840017528
Monroe,Monroe,OR,Oregon,1840019997
Clarissa,Clarissa,MN,Minnesota,1840006665
Pennsbury Village,Pennsbury Village,PA,Pennsylvania,1840001252
Lemitar,Lemitar,NM,New Mexico,1840033685
Cove,Cove,OR,Oregon,1840018545
Bendersville,Bendersville,PA,Pennsylvania,1840000677
Sycamore Hills,Sycamore Hills,MO,Missouri,1840012826
McLaughlin,McLaughlin,SD,South Dakota,1840002016
Bluetown,Bluetown,TX,Texas,1840025181
Schenevus,Schenevus,NY,New York,1840004451
Yates City,Yates City,IL,Illinois,1840011768
Grantsboro,Grantsboro,NC,North Carolina,1840016424
El Rancho Vela,El Rancho Vela,TX,Texas,1840040749
Rocky Ripple,Rocky Ripple,IN,Indiana,1840010573
Greensburg,Greensburg,LA,Louisiana,1840017157
Glenwood,Glenwood,GA,Georgia,1840013833
Oak Level,Oak Level,VA,Virginia,1840006554
Jewett,Jewett,OH,Ohio,1840012214
Verlot,Verlot,WA,Washington,1840018376
Weston,Weston,OR,Oregon,1840021196
Fremont,Fremont,WI,Wisconsin,1840002355
Viburnum,Viburnum,MO,Missouri,1840010855
Summertown,Summertown,TN,Tennessee,1840025826
Hills,Hills,MN,Minnesota,1840006819
Allgood,Allgood,AL,Alabama,1840015599
New Boston,New Boston,IL,Illinois,1840008257
Sheridan,Sheridan,MI,Michigan,1840010995
Crawford,Crawford,MS,Mississippi,1840016815
Holland,Holland,IN,Indiana,1840010802
Alhambra,Alhambra,IL,Illinois,1840010712
Yakutat,Yakutat,AK,Alaska,1840023424
Welcome,Welcome,MN,Minnesota,1840010047
Perdido Beach,Perdido Beach,AL,Alabama,1840023131
Pretty Prairie,Pretty Prairie,KS,Kansas,1840009766
Melrose,Melrose,OR,Oregon,1840025420
Oak City,Oak City,UT,Utah,1840022460
Wickliffe,Wickliffe,KY,Kentucky,1840015260
Birch Tree,Birch Tree,MO,Missouri,1840007617
Hanover,Hanover,KS,Kansas,1840007287
Lake Roesiger,Lake Roesiger,WA,Washington,1840037853
Heron Lake,Heron Lake,MN,Minnesota,1840006840
Port Leyden,Port Leyden,NY,New York,1840004136
Woonsocket,Woonsocket,SD,South Dakota,1840002535
Timberlake,Timberlake,OH,Ohio,1840000544
Dauberville,Dauberville,PA,Pennsylvania,1840034924
Ottertail,Ottertail,MN,Minnesota,1840008849
New Hope,New Hope,VA,Virginia,1840024687
Sharpsburg,Sharpsburg,MD,Maryland,1840005617
Little Hocking,Little Hocking,OH,Ohio,1840026635
Vicksburg,Vicksburg,AZ,Arizona,1840022880
Waldron,Waldron,IN,Indiana,1840026630
Creston,Creston,IL,Illinois,1840011234
Norwood,Norwood,MO,Missouri,1840008745
Norborne,Norborne,MO,Missouri,1840008462
Gallaway,Gallaway,TN,Tennessee,1840013474
Evansville,Evansville,IL,Illinois,1840012935
Lake Arthur Estates,Lake Arthur Estates,PA,Pennsylvania,1840035452
Busby,Busby,MT,Montana,1840017406
Greenevers,Greenevers,NC,North Carolina,1840016469
New Florence,New Florence,PA,Pennsylvania,1840001150
Asharoken,Asharoken,NY,New York,1840005141
North Middletown,North Middletown,KY,Kentucky,1840014314
Clarence,Clarence,PA,Pennsylvania,1840005155
East Pecos,East Pecos,NM,New Mexico,1840026936
New Chapel Hill,New Chapel Hill,TX,Texas,1840020742
Woodlawn,Woodlawn,NC,North Carolina,1840134907
Satsop,Satsop,WA,Washington,1840018445
Galesville,Galesville,MD,Maryland,1840026672
Savanna,Savanna,OK,Oklahoma,1840022789
Cordova,Cordova,IL,Illinois,1840011440
Carey,Carey,ID,Idaho,1840018634
Stephen,Stephen,MN,Minnesota,1840008819
North San Pedro,North San Pedro,TX,Texas,1840037095
Minnesota Lake,Minnesota Lake,MN,Minnesota,1840007947
South Wilmington,South Wilmington,IL,Illinois,1840011619
Shoshoni,Shoshoni,WY,Wyoming,1840022355
Minford,Minford,OH,Ohio,1840026703
North Springfield,North Springfield,VT,Vermont,1840025408
Kirtland Hills,Kirtland Hills,OH,Ohio,1840000536
Taycheedah,Taycheedah,WI,Wisconsin,1840024010
Barlow,Barlow,KY,Kentucky,1840013260
Lynch,Lynch,KY,Kentucky,1840015265
Picture Rocks,Picture Rocks,PA,Pennsylvania,1840000634
Alexandria,Alexandria,SD,South Dakota,1840002643
Nenahnezad,Nenahnezad,NM,New Mexico,1840033725
Coffeen,Coffeen,IL,Illinois,1840007363
Remy,Remy,OK,Oklahoma,1840034582
Sunset,Sunset,TX,Texas,1840025869
Gilbert,Gilbert,SC,South Carolina,1840016727
Stanton,Stanton,IA,Iowa,1840009345
Agency,Agency,IA,Iowa,1840007149
Green Valley,Green Valley,IL,Illinois,1840011985
Blairsville,Blairsville,GA,Georgia,1840013555
Rock Island,Rock Island,OK,Oklahoma,1840021796
Florence,Florence,MT,Montana,1840017382
Washburn,Washburn,IA,Iowa,1840026195
Winslow West,Winslow West,AZ,Arizona,1840027984
Rossiter,Rossiter,PA,Pennsylvania,1840005350
Shawnee,Shawnee,OH,Ohio,1840012485
Palo Seco,Palo Seco,PR,Puerto Rico,1630035537
Vineyard Lake,Vineyard Lake,MI,Michigan,1840039593
Franklin,Franklin,WV,West Virginia,1840006087
Caddo Valley,Caddo Valley,AR,Arkansas,1840015584
Huntsville,Huntsville,UT,Utah,1840021345
Redwater,Redwater,MS,Mississippi,1840013802
Argyle,Argyle,MN,Minnesota,1840006597
Elloree,Elloree,SC,South Carolina,1840016822
Dustin Acres,Dustin Acres,CA,California,1840019129
Noble,Noble,IL,Illinois,1840012833
Frost,Frost,TX,Texas,1840020779
Castlewood,Castlewood,SD,South Dakota,1840002298
Mendon,Mendon,OH,Ohio,1840012004
Almena,Almena,WI,Wisconsin,1840002068
Flintville,Flintville,TN,Tennessee,1840025830
Bolton,Bolton,NC,North Carolina,1840015568
Harmony,Harmony,IN,Indiana,1840010623
Tidioute,Tidioute,PA,Pennsylvania,1840003336
Arlee,Arlee,MT,Montana,1840017330
